,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
17633879,4,1697,1,1260,1056098,1238,4,39.32,0,0.0,4
30511097,5,2060,1,1007,1099358,2233,6,119.64,0,0.0,6
33543247,6,1124,1,2132,1263650,36748,2,23.06,0,0.0,2
12868531,4,1218,1,4403,17468,43274,5,25.95,7,36.33,0
54752332,8,1212,1,1618,173341,31719,2,15.18,0,0.0,2
47375448,7,1470,1,1159,2157679,43220,1,18.98,0,0.0,1
40059151,6,2023,1,1603,4183811,30249,5,45.0,0,0.0,5
57289161,8,1420,1,1020,1931641,43129,1,21.32,0,0.0,1
45125333,7,1236,1,4423,84873,43285,48,253.44,0,0.0,48
14277052,4,1333,4,6604,1151373,2025,2,36.08,0,0.0,2
2086208,3,1223,1,1429,4506679,41938,2,19.82,0,0.0,2
69455742,9,1629,1,1259,4340650,31423,1,10.69,0,0.0,1
13331216,4,1232,1,1112,199724,1240,4,33.52,0,0.0,4
12147386,4,1127,1,2804,350383,43274,1,5.19,0,0.0,1
59683477,8,1912,1,1203,662727,1146,4,85.56,0,0.0,4
20322148,4,2220,1,2125,8674541,30571,10,69.4,0,0.0,10
17636182,4,1697,1,1263,4211199,41938,3,29.73,0,0.0,3
65989123,9,1236,1,1613,172824,4245,2,20.96,0,0.0,2
23596470,5,1215,1,1413,1255576,1278,6,27.0,0,0.0,6
40955252,6,2211,1,1033,2388590,1160,5,94.3,0,0.0,5
48832401,7,1634,1,1254,2331402,2665,7,112.0,0,0.0,7
13728072,4,1245,1,2827,1815122,35516,3,16.38,0,0.0,3
30355784,5,2054,1,2822,283240,35453,3,13.32,0,0.0,3
539143,3,1121,1,1415,27537,1284,26,78.52,0,0.0,26
64498340,9,1124,1,1001,184320,1109,3,45.03,0,0.0,3
10932807,3,22560,1,1177,9588269,1240,16,134.08,0,0.0,16
68498299,9,1534,1,1003,626672,43187,2,42.78,0,0.0,2
16996929,4,1622,1,1266,1545264,2233,2,39.88,0,0.0,2
40835540,6,2071,1,1209,4324305,1240,3,25.14,0,0.0,3
55747339,8,1243,1,2102,755368,32934,1,7.04,0,0.0,1
25736633,5,1351,1,1269,1127077,1120,2,42.14,0,0.0,2
2265564,3,1232,1,2010,686087,43147,6,27.24,0,0.0,6
64668690,9,1127,1,1403,1801038,1250,8,61.12,0,0.0,8
34903915,6,1238,1,1223,9509891,2233,1,19.94,1,19.94,0
44418941,7,1215,1,1609,1934195,202,1,40.95,0,0.0,1
24033017,5,1223,1,2867,2202133,43033,2,12.3,0,0.0,2
42870622,6,23899,1,1230,993700,2233,2,39.88,0,0.0,2
57742073,8,1463,1,1255,9636958,43200,1,18.24,0,0.0,1
40336974,6,2034,1,2892,2331772,43285,10,52.8,0,0.0,10
37266754,6,1492,4,4901,156188,43223,6,108.24,0,0.0,6
39565775,6,2013,1,1102,70316,1232,2,36.48,0,0.0,2
13201969,4,1224,1,1621,2477326,4280,8,48.0,2,12.0,6
44514391,7,1218,1,1206,16785,3144,1,21.32,0,0.0,1
1734078,3,1218,1,4404,1487191,43274,1,5.19,0,0.0,1
12879383,4,1219,1,1011,1328364,1125,4,38.4,0,0.0,4
56538215,8,1338,1,2807,4305130,43069,2,14.82,0,0.0,2
13006291,4,1220,1,1241,1293098,3631,1,16.35,0,0.0,1
35437302,6,1331,1,1008,389504,3631,2,32.7,0,0.0,2
65236049,9,1215,1,1016,1268846,1146,9,192.51,0,0.0,9
10757576,3,4051,1,2011,1429208,43307,8,42.24,0,0.0,8
11971221,4,1124,1,1472,1432030,1232,5,91.2,0,0.0,5
15027669,4,1367,4,6612,2282145,1120,21,442.47,0,0.0,21
51148798,7,2057,1,4452,4526043,43064,1,8.15,0,0.0,1
43108889,7,1113,1,1410,4227398,41938,3,29.73,0,0.0,3
61654005,8,2071,1,2132,382778,35309,6,37.5,0,0.0,6
36525549,6,1420,1,1112,182801,43203,10,76.4,0,0.0,10
67582905,9,1387,1,1004,404307,43188,6,83.76,0,0.0,6
24510739,5,1243,1,5013,2112899,45111,2,17.96,0,0.0,2
8361939,3,2032,1,2052,235680,43147,5,22.7,0,0.0,5
12656853,4,1213,1,1403,1283088,1238,5,49.15,0,0.0,5
62377420,8,2242,1,1208,4307065,1064,1,16.67,2,33.34,0
41644461,6,2264,1,1102,445804,1064,1,16.67,0,0.0,1
66345624,9,1310,1,2106,98791,37361,5,31.25,0,0.0,5
28176042,5,1637,1,1253,752202,1125,4,38.4,0,0.0,4
49485889,7,1945,1,1151,4527541,1216,1,8.38,0,0.0,1
59060074,8,1629,1,2108,178171,37361,5,31.25,0,0.0,5
50095245,7,2015,1,1201,4302297,1125,4,38.4,3,28.8,1
59637505,8,1911,1,2172,105465,46716,1,5.38,0,0.0,1
22128720,4,24669,1,5502,187025,44371,8,60.72,0,0.0,8
13266087,4,1227,1,1250,3506388,1230,1,16.67,0,0.0,1
22359122,5,1116,1,1618,118867,35144,5,102.5,0,0.0,5
62117965,8,2229,1,2804,458546,31506,3,18.75,0,0.0,3
3548176,3,1342,1,5001,377737,32861,1,5.46,0,0.0,1
36223232,6,1366,1,1157,560167,2425,34,153.0,0,0.0,34
18396584,4,1970,1,2004,2210164,37059,7,57.05,0,0.0,7
22943955,5,1126,1,1205,1897814,1240,3,25.14,0,0.0,3
39508777,6,2012,1,1173,3556665,1232,2,36.48,0,0.0,2
41016158,6,2213,1,1221,473008,6469,6,85.56,0,0.0,6
10744811,3,4051,1,1220,121393,36711,2,15.0,0,0.0,2
28072434,5,1635,1,1112,981747,1240,9,75.42,0,0.0,9
27251253,5,1557,1,1225,2263386,43187,1,22.21,0,0.0,1
67253307,9,1348,1,1045,391889,1125,12,115.2,0,0.0,12
8536057,3,2038,1,1113,509855,1309,5,33.8,0,0.0,5
46718763,7,1387,1,1112,2244061,1232,4,72.96,0,0.0,4
42469086,6,4049,1,1138,130505,43207,20,60.4,0,0.0,20
10027075,3,3211,1,1413,1029381,972,3,56.94,0,0.0,3
67020083,9,1340,1,1253,1807749,41938,1,9.91,0,0.0,1
18928015,4,2018,1,2869,1793648,30532,6,46.68,0,0.0,6
67065171,9,1341,1,8002,785824,1250,1,7.64,0,0.0,1
23394660,5,1153,1,1415,42188,1212,10,83.8,0,0.0,10
45609469,7,1312,1,2154,935278,31467,5,49.95,0,0.0,5
24133143,5,1227,1,2116,7743201,30532,2,15.56,0,0.0,2
62364266,8,2241,1,1210,674927,2233,10,199.4,0,0.0,10
15733035,4,1461,1,1203,2049989,43197,1,8.38,0,0.0,1
18585815,4,2013,1,1225,1899193,1240,3,25.14,0,0.0,3
8409364,3,2034,1,1141,1613094,972,2,37.96,0,0.0,2
70788650,9,2013,1,1226,4376107,1212,2,16.76,0,0.0,2
26161032,5,1423,1,1108,222814,43201,1,9.83,0,0.0,1
52261796,7,3211,1,1409,402703,41843,9,61.74,0,0.0,9
12345805,4,1138,1,2101,170776,36747,3,34.59,0,0.0,3
23283961,5,1140,1,1427,4408626,1212,1,8.38,0,0.0,1
17222114,4,1631,1,1641,4178479,72,4,14.8,0,0.0,4
41910108,6,3212,1,2153,627106,32940,3,23.34,0,0.0,3
50066037,7,2014,1,1231,4241181,1238,4,39.32,0,0.0,4
64708734,9,1129,2,84,20640,43343,48,652.32,0,0.0,48
14206379,4,1332,1,1116,1557818,1284,10,30.2,0,0.0,10
3753464,3,1348,1,1248,394383,1146,1,21.39,0,0.0,1
730713,3,1123,1,1464,693653,1242,9,68.76,0,0.0,9
10819466,3,22187,1,1261,584661,1240,6,50.28,0,0.0,6
41641375,6,2263,1,4501,1860338,5000,4,23.72,0,0.0,4
50128236,7,2015,1,2101,8272672,30532,2,15.56,0,0.0,2
50109658,7,2015,1,1216,2004854,46772,3,26.76,0,0.0,3
61351394,8,2045,1,1259,576861,1309,2,13.52,0,0.0,2
1821492,3,1219,1,4435,1888962,43084,2,16.3,0,0.0,2
65975350,9,1236,1,1212,1694215,48417,7,32.06,0,0.0,7
42770575,6,22560,1,1182,1122002,31423,3,32.07,0,0.0,3
45973129,7,1336,1,1168,4562764,1238,2,19.66,0,0.0,2
63285747,8,4049,1,1254,128142,43183,1,16.0,0,0.0,1
41331257,6,2230,1,1212,2206984,1238,2,19.66,0,0.0,2
23710078,5,1219,1,1024,2421632,1160,1,18.86,0,0.0,1
14269780,4,1333,1,2028,1976997,43064,1,8.15,0,0.0,1
46971024,7,1430,4,4904,2474641,34211,7,126.28,0,0.0,7
54419828,8,1137,1,4412,216064,43064,2,16.3,0,0.0,2
27526963,5,1614,1,2854,4697697,30575,2,12.5,0,0.0,2
48554043,7,1626,1,4533,2139008,30531,2,15.56,0,0.0,2
6523077,3,1656,1,1204,1823157,1220,2,15.28,0,0.0,2
53422391,8,1111,1,2103,50406,30549,2,10.76,0,0.0,2
47625326,7,1533,1,1102,4122788,43207,20,60.4,0,0.0,20
19451492,4,2036,1,1243,289976,2425,26,117.0,0,0.0,26
21384083,4,4017,4,4705,9529689,37058,47,356.26,0,0.0,47
69806216,9,1656,7,3308,4517351,1700,9,126.0,0,0.0,9
61092309,8,2034,1,1156,995065,1309,4,27.04,0,0.0,4
42280700,6,4037,1,2104,2347202,35711,2,13.84,0,0.0,2
38980936,6,1914,1,1118,239750,1242,11,84.04,0,0.0,11
10664888,3,4046,1,8008,53747,43169,1,18.98,0,0.0,1
43239130,7,1117,1,1449,58161,41843,4,27.44,0,0.0,4
65184438,9,1213,1,1203,415160,1146,6,128.34,0,0.0,6
57703390,8,1462,1,1204,2215666,35571,1,21.39,0,0.0,1
14040640,4,1315,1,1156,96981,41938,1,9.91,0,0.0,1
11430076,4,1117,1,1082,2230129,1125,1,9.6,0,0.0,1
36264591,6,1375,1,1013,33889,2233,1,19.94,0,0.0,1
15535005,4,1441,1,4451,2476935,43274,2,10.38,0,0.0,2
53808046,8,1120,1,1464,17065,35651,5,37.5,0,0.0,5
66504547,9,1312,1,5005,1317083,43039,1,8.38,0,0.0,1
37558327,6,1552,1,1236,4329238,32394,14,52.92,0,0.0,14
67499795,9,1378,1,1260,592446,41938,2,19.82,0,0.0,2
3468523,3,1340,1,1165,37873,48417,4,18.32,0,0.0,4
1632767,3,1216,1,2109,81571,36748,2,23.06,0,0.0,2
65083656,9,1156,4,1854,2407544,35896,2,27.06,0,0.0,2
32049947,5,4037,1,1209,873812,43201,1,9.83,0,0.0,1
28547821,5,1912,1,1217,769192,1232,2,36.48,0,0.0,2
57394106,8,1427,1,2809,4628093,31507,3,18.75,0,0.0,3
13483376,4,1236,1,4421,1170199,34226,4,34.24,0,0.0,4
14543987,4,1340,1,1159,335375,41938,8,79.28,0,0.0,8
15953110,4,1471,1,1138,1459782,36711,3,22.5,0,0.0,3
60568504,8,2016,1,2850,4523316,43285,2,10.56,0,0.0,2
64303731,9,1121,1,1603,424826,40217,3,26.94,0,0.0,3
15698693,4,1459,1,1112,942781,34089,16,153.6,0,0.0,16
22907508,5,1124,1,2143,171453,36745,7,80.71,0,0.0,7
26102324,5,1419,1,4421,602806,37058,10,75.0,0,0.0,10
18882128,4,2018,1,1005,132658,3631,6,98.1,0,0.0,6
53597918,8,1117,1,1042,64996,1146,4,85.56,0,0.0,4
43374040,7,1119,1,1472,2384049,1212,9,75.42,0,0.0,9
59647948,8,1912,1,1003,61921,1182,8,111.52,0,0.0,8
19883378,4,2071,1,1210,3197407,2425,25,112.5,0,0.0,25
39211011,6,1954,1,1284,2428128,1240,1,8.38,0,0.0,1
35551063,6,1333,1,8001,4599982,37058,2,15.0,0,0.0,2
15509182,4,1441,1,1032,232074,43059,7,62.44,0,0.0,7
60187009,8,1972,1,2850,1217888,30531,5,42.6,0,0.0,5
41030946,6,2213,1,1249,1495628,1150,1,13.96,0,0.0,1
6008104,3,1623,1,6512,4206380,36598,2,16.86,0,0.0,2
14981469,4,1351,1,2154,118490,31310,2,12.5,0,0.0,2
67094978,9,1344,1,1111,8024544,37159,11,49.5,0,0.0,11
1601651,3,1215,1,2104,577134,30532,3,23.34,0,0.0,3
10797048,3,22090,1,5101,2290542,972,7,136.92,0,0.0,7
72267954,9,2213,1,2828,773295,31512,2,19.98,0,0.0,2
21948520,4,22560,1,1181,1585544,41843,3,20.58,0,0.0,3
13689091,4,1245,1,1215,1107747,48417,3,13.74,0,0.0,3
57228319,8,1419,1,1093,7877839,43059,16,142.72,0,0.0,16
44274737,7,1172,4,6605,1291600,1150,1,14.7,0,0.0,1
51340093,7,2083,4,6611,2126826,31719,9,67.32,0,0.0,9
54097259,8,1124,1,1022,390804,693,2,19.2,0,0.0,2
50801613,7,2037,1,1106,48717,1232,10,182.4,0,0.0,10
26983169,5,1534,1,2802,987528,5355,1,5.19,0,0.0,1
13047109,4,1220,1,2109,588789,32937,4,28.16,0,0.0,4
1734562,3,1218,1,4405,4607735,43064,3,24.45,0,0.0,3
6641270,3,1687,7,3301,9488866,202,5,204.75,0,0.0,5
43729910,7,1124,1,1624,2489615,9217,6,54.0,0,0.0,6
35865189,6,1342,1,2001,377795,43307,1,5.28,0,0.0,1
41517615,6,2238,1,2803,479287,40217,2,17.96,0,0.0,2
7685588,3,2014,1,1215,1724748,1109,1,15.01,0,0.0,1
17173039,4,1629,1,2111,170494,43033,10,61.5,0,0.0,10
2011861,3,1222,1,1618,42801,4259,7,88.13,0,0.0,7
51481891,7,2214,1,1223,2476775,1250,2,15.28,0,0.0,2
3724699,3,1347,1,2162,4375162,43058,2,18.7,0,0.0,2
20046710,4,2211,1,2809,776036,5000,5,26.4,0,0.0,5
71094426,9,2018,1,1222,4417833,41938,1,9.91,0,0.0,1
13340544,4,1232,1,1208,751829,1220,2,15.28,0,0.0,2
24883595,5,1315,1,1260,4592112,1242,1,7.64,0,0.0,1
25210033,5,1336,1,1171,2210157,41938,6,59.46,0,0.0,6
68426982,9,1492,4,7003,19655,43118,7,71.47,0,0.0,7
62739177,8,3213,1,1034,51772,32802,1,11.91,0,0.0,1
51206424,7,2060,1,4408,4259511,43069,1,7.41,0,0.0,1
60555217,8,2016,1,1328,4514357,1278,8,36.0,0,0.0,8
51543895,7,2215,1,5002,2246195,4280,3,18.0,0,0.0,3
18555099,4,2013,1,1113,4258906,1232,2,36.48,0,0.0,2
74060478,9,23719,1,1285,2317888,1212,1,8.38,0,0.0,1
25882799,5,1378,1,1262,1653727,1240,1,8.38,0,0.0,1
28313827,5,1689,11,3904,170368,30571,20,125.0,0,0.0,20
22416234,5,1117,1,1442,64996,32819,8,71.12,0,0.0,8
21896679,4,22362,1,2116,108297,33672,4,39.96,0,0.0,4
12320669,4,1138,1,1417,4702900,1242,7,53.48,0,0.0,7
1597747,3,1215,1,1609,827920,4259,4,50.36,0,0.0,4
27775394,5,1625,1,1070,422677,73,26,554.32,0,0.0,26
26128829,5,1420,1,1215,175507,36711,7,52.5,0,0.0,7
25891197,5,1378,1,2103,169591,30572,25,156.25,0,0.0,25
52163320,7,2644,1,2831,2203685,43285,1,5.28,0,0.0,1
27590913,5,1616,1,1223,722035,1242,2,15.28,0,0.0,2
10195259,3,3214,1,4448,4438352,43068,10,38.4,0,0.0,10
4687427,3,1461,1,4503,992417,37058,2,15.0,0,0.0,2
66899446,9,1337,1,1232,797212,1150,3,41.88,1,13.96,2
46058634,7,1338,1,1213,204321,2425,20,90.0,0,0.0,20
60461062,8,2015,1,1213,1110993,1284,1,3.02,0,0.0,1
45796374,7,1332,1,1105,371862,1230,1,16.67,1,16.67,0
16919914,4,1618,1,1264,1769079,1232,3,54.72,0,0.0,3
5028527,3,1530,1,1001,158450,1150,12,167.52,0,0.0,12
26892941,5,1530,1,1003,328705,1150,2,27.92,0,0.0,2
8966886,3,2074,4,6606,8169215,35455,15,62.25,0,0.0,15
70847427,9,2014,1,1209,298034,1250,1,7.64,0,0.0,1
66890229,9,1337,1,1121,1611923,2425,25,112.5,0,0.0,25
33068376,6,1117,1,1483,2167535,1242,6,45.84,0,0.0,6
48927249,7,1637,1,1234,330373,2233,1,19.94,0,0.0,1
11623772,4,1120,1,1201,4298816,1064,2,33.34,0,0.0,2
33797505,6,1137,1,1644,233396,4280,7,42.0,0,0.0,7
19038081,4,2021,1,1201,764203,1230,1,16.67,0,0.0,1
28759387,5,1945,1,1282,254063,1216,1,8.38,0,0.0,1
44128404,7,1140,1,2118,325327,43033,5,30.75,0,0.0,5
23204815,5,1138,1,1034,4361675,1146,1,21.39,0,0.0,1
34887560,6,1237,1,4461,1553788,35113,2,18.7,0,0.0,2
3920677,3,1351,1,2843,821986,43147,4,18.16,0,0.0,4
8116733,3,2022,1,1211,4009813,31690,42,604.8,0,0.0,42
16061083,4,1481,2,1565,4588882,43199,12,211.2,9,158.4,3
17585478,4,1681,11,5706,2218920,46772,2,17.84,0,0.0,2
44161439,7,1147,4,6605,929071,1144,8,150.88,0,0.0,8
23321754,5,1147,4,6606,1035668,4245,3,35.76,0,0.0,3
31393735,5,2261,4,6609,2362832,4270,40,375.2,0,0.0,40
54077924,8,1123,1,2828,2424392,36747,2,23.06,0,0.0,2
27278666,5,1583,4,6613,2181018,5380,15,138.3,0,0.0,15
56849759,8,1348,1,8002,4238865,41938,2,19.82,0,0.0,2
31710120,5,3213,1,1008,322136,32132,5,39.35,0,0.0,5
68354520,9,1473,4,4905,16593,43005,3,59.58,0,0.0,3
50384253,7,2021,1,1062,2304319,3631,3,49.05,0,0.0,3
73022021,9,2653,1,1136,527115,31423,2,21.38,0,0.0,2
39341351,6,1963,1,1207,1260482,31423,1,10.69,0,0.0,1
41060992,6,2214,1,1202,1790186,1146,1,21.39,0,0.0,1
63112522,8,4037,1,2220,1386082,43069,2,14.82,0,0.0,2
34937707,6,1239,1,1228,3026368,1250,2,15.28,0,0.0,2
29934567,5,2031,1,2157,506864,43033,2,12.3,0,0.0,2
42276692,6,4037,1,2012,455941,37058,2,15.0,0,0.0,2
54010464,8,1123,1,1220,1320933,48417,13,59.54,0,0.0,13
58644306,8,1615,1,1213,7905005,1220,2,15.28,0,0.0,2
68874799,9,1602,1,1207,736473,1240,2,16.76,0,0.0,2
42571889,6,4051,1,5008,988497,35635,2,18.7,0,0.0,2
71569409,9,2034,1,2890,269257,35309,9,56.25,0,0.0,9
32683483,5,23899,1,1241,4342931,1109,2,30.02,0,0.0,2
3948790,3,1366,1,1252,91945,3270,5,52.35,0,0.0,5
58409507,8,1591,4,6640,41681,4270,5,46.0,0,0.0,5
49851854,7,1998,1,1051,550621,2233,7,145.25,0,0.0,7
49088648,7,1692,11,3908,2216264,48419,6,24.36,4,16.24,2
10908570,3,22414,1,1213,4220602,1242,3,22.92,0,0.0,3
6781863,3,1911,1,1272,139254,1150,3,41.88,1,13.96,2
66847577,9,1336,1,1153,261025,1250,3,22.92,0,0.0,3
52718031,7,4040,1,1205,2357660,43201,4,39.32,0,0.0,4
42466316,6,4049,1,1133,4662841,41843,6,41.16,0,0.0,6
56192632,8,1330,1,1261,2453348,1242,5,38.2,0,0.0,5
3349372,3,1337,1,1233,4515388,1125,3,28.8,0,0.0,3
52509878,7,3221,1,1616,59710,4280,2,12.0,0,0.0,2
58433450,8,1602,1,1201,297853,1240,3,25.14,0,0.0,3
4748257,3,1463,1,1260,2235438,43202,3,25.14,0,0.0,3
33176274,6,1119,1,1463,63299,35651,17,127.5,0,0.0,17
9086738,3,2213,1,1105,1953557,48417,15,68.7,0,0.0,15
1801838,3,1219,1,1620,4251262,3609,2,17.96,0,0.0,2
43706935,7,1124,1,1106,186604,1284,9,27.18,0,0.0,9
64327205,9,1121,1,4402,2066494,32846,5,27.3,0,0.0,5
3176263,3,1333,1,1224,2386182,1146,1,21.39,0,0.0,1
13202087,4,1224,1,1622,605063,3609,2,17.96,0,0.0,2
58370905,8,1583,4,6621,1580261,43037,5,40.65,0,0.0,5
22101290,4,24539,1,1201,4487550,35906,1,13.6,0,0.0,1
25969325,5,1387,1,1112,926802,8940,6,48.0,0,0.0,6
72573934,9,2230,1,2851,4737973,43307,3,15.84,0,0.0,3
71895051,9,2055,1,2057,998291,31470,4,39.96,0,0.0,4
51411891,7,2213,1,1105,1024122,3270,7,73.29,0,0.0,7
18074033,4,1945,1,1276,507695,2233,3,59.82,0,0.0,3
14327308,4,1334,1,2810,4322397,31514,1,9.99,0,0.0,1
62394988,8,2256,4,6602,111656,1212,18,166.5,0,0.0,18
43178139,7,1116,1,1613,4444698,35141,4,82.0,1,20.5,3
54817883,8,1213,1,4484,4412128,43066,2,19.26,0,0.0,2
52005172,7,2262,4,4903,1420834,2665,8,127.2,0,0.0,8
50444143,7,2023,1,1201,886972,1212,1,8.38,0,0.0,1
58932879,8,1626,1,2845,708892,31507,2,12.5,0,0.0,2
12240243,4,1137,1,1061,221785,31392,1,22.22,0,0.0,1
72540321,9,2229,1,6502,314614,37570,6,56.1,0,0.0,6
64457461,9,1123,1,1455,357175,1284,8,24.16,0,0.0,8
267001,3,1117,1,1276,577940,1146,1,21.39,0,0.0,1
67416181,9,1359,2,1606,35554,35142,30,639.6,1,21.32,29
9925277,3,2647,11,3909,2356770,43064,1,8.15,0,0.0,1
68697256,9,1552,1,6501,4535964,48019,1,40.74,0,0.0,1
59414722,8,1672,4,6604,1673507,1238,6,67.08,0,0.0,6
69103418,9,1616,1,1205,1665921,1182,5,69.7,0,0.0,5
31206975,5,2235,1,1204,4350223,972,4,75.92,0,0.0,4
48662883,7,1629,1,1614,263120,4280,6,36.0,0,0.0,6
46051879,7,1338,1,1205,1760189,1240,3,25.14,0,0.0,3
11543550,4,1118,1,1437,739761,1242,8,61.12,0,0.0,8
49229902,7,1911,1,2036,1141600,43285,15,79.2,0,0.0,15
68995630,9,1614,1,1023,2052345,2233,3,59.82,0,0.0,3
58248893,8,1552,1,1038,4497148,43175,3,47.55,0,0.0,3
2560765,3,1243,1,2102,4664537,30552,4,21.52,0,0.0,4
53558875,8,1116,1,1206,2481861,46772,2,17.84,0,0.0,2
26166114,5,1423,1,1205,461023,43196,1,8.38,0,0.0,1
31112546,5,2230,1,1217,4536073,1212,2,16.76,0,0.0,2
19408685,4,2034,1,1626,257813,40217,8,71.84,0,0.0,8
17340299,4,1633,1,4503,1482574,43207,2,6.04,0,0.0,2
56581826,8,1340,1,1071,4649473,1160,4,75.44,0,0.0,4
50053003,7,2014,1,1211,388396,35651,3,22.5,0,0.0,3
24385206,5,1237,1,2859,733261,43285,2,10.56,0,0.0,2
62839587,8,3215,1,2141,1737708,43058,2,18.7,0,0.0,2
68890025,9,1611,1,1101,1052597,6469,6,85.56,0,0.0,6
66491843,9,1312,1,2160,1506440,35305,7,43.75,0,0.0,7
29207075,5,2013,1,1015,1994837,1109,4,60.04,0,0.0,4
51059454,7,2055,1,1262,4507890,1250,2,15.28,0,0.0,2
42509766,6,4051,1,1001,121813,34089,5,48.0,0,0.0,5
1532666,3,1213,1,1416,1172154,1232,4,72.96,0,0.0,4
71798618,9,2054,1,1125,164628,1238,4,39.32,0,0.0,4
61193229,8,2037,1,1103,920035,1212,3,25.14,0,0.0,3
7622448,3,2013,1,1226,1851228,1212,1,8.38,2,16.76,0
69181572,9,1618,1,1254,2444040,1242,1,7.64,0,0.0,1
73312700,9,3217,1,1112,116997,1220,4,30.56,0,0.0,4
34147434,6,1215,1,1417,197513,1240,9,75.42,0,0.0,9
44066028,7,1138,1,4409,327317,43285,8,42.24,0,0.0,8
21013922,4,3212,1,1036,2254238,2233,1,19.94,0,0.0,1
68406174,9,1479,4,6619,2076385,43307,87,438.48,0,0.0,87
9217702,3,2215,1,2804,1618114,35452,4,17.76,0,0.0,4
45440185,7,1310,1,1167,2043502,1250,5,38.2,0,0.0,5
61367022,8,2045,4,6602,39992,1064,4,68.08,0,0.0,4
30039347,5,2034,1,1156,2063237,1216,1,8.38,0,0.0,1
64747633,9,1130,1,1423,472345,1238,0,0.0,2,19.66,0
7406770,3,1967,1,1219,756917,5052,9,47.7,0,0.0,9
30239466,5,2043,1,2853,1926862,31507,2,12.5,0,0.0,2
45045199,7,1235,1,1209,4128863,45143,40,30.0,0,0.0,40
31596601,5,2653,1,1240,528791,1150,2,27.92,0,0.0,2
16235205,4,1542,1,2053,359343,5328,1,8.15,0,0.0,1
61978925,8,2216,1,1213,4126792,34868,13,39.26,0,0.0,13
6726964,3,1911,1,1042,93989,1160,1,18.86,0,0.0,1
32939732,6,1116,1,1051,171069,1150,3,41.88,0,0.0,3
69492740,9,1631,1,1042,305113,1160,12,226.32,0,0.0,12
46540418,7,1354,2,1619,6276166,42437,33,682.77,0,0.0,33
6486237,3,1637,1,1244,1209743,1109,1,15.01,0,0.0,1
56113535,8,1315,1,1162,2054160,1238,2,19.66,0,0.0,2
25604741,5,1347,1,2173,4358140,31779,2,20.28,0,0.0,2
54697864,8,1170,4,6601,2489189,37057,10,75.8,0,0.0,10
29518126,5,2017,1,1288,1579977,1146,1,21.39,1,21.39,0
11932376,4,1123,1,2835,4125156,43084,1,8.15,1,8.15,0
17942092,4,1914,1,2060,382596,43285,20,105.6,0,0.0,20
59373660,8,1656,1,1604,4222004,31719,1,7.59,0,0.0,1
48847574,7,1635,1,1118,452913,1242,8,61.12,0,0.0,8
26527937,5,1461,1,1206,1113973,43204,107,817.48,0,0.0,107
3023957,3,1315,1,2865,2154797,30569,18,126.72,0,0.0,18
59032191,8,1629,1,1248,1919988,1250,6,45.84,0,0.0,6
39887046,6,2018,1,1103,1677884,1284,5,15.1,0,0.0,5
45613348,7,1312,1,2164,101145,35309,10,62.5,0,0.0,10
35287750,6,1312,1,1230,4457221,1238,2,19.66,0,0.0,2
11100800,3,24539,1,5001,1517163,43038,1,10.48,0,0.0,1
42528050,6,4051,1,1208,191109,34089,7,67.2,0,0.0,7
73131469,9,3212,1,1604,255277,323,2,16.3,0,0.0,2
21565060,4,4041,1,2859,1580382,30572,9,56.25,0,0.0,9
9014059,3,2092,11,3906,4391142,36410,2,26.0,0,0.0,2
34183704,6,1216,1,1626,595353,4280,5,30.0,0,0.0,5
11436819,4,1117,1,1277,4420824,1278,5,22.5,0,0.0,5
70665705,9,2012,1,1059,1077721,46772,4,35.68,0,0.0,4
36327927,6,1383,4,6610,7358864,1216,7,59.15,0,0.0,7
37074208,6,1470,1,1159,455515,43251,9,94.23,0,0.0,9
27345620,5,1602,1,1104,3965477,31719,4,30.36,2,15.18,2
52270202,7,3211,1,1420,2387518,1284,1,3.02,0,0.0,1
27739440,5,1622,1,2858,484802,43058,2,18.7,0,0.0,2
50051039,7,2014,1,1208,2058935,1212,6,50.28,0,0.0,6
55131392,8,1220,1,1612,1849944,4245,2,20.96,0,0.0,2
38216735,6,1628,1,1270,4250793,3631,1,16.35,0,0.0,1
36314221,6,1380,2,1664,2378062,43136,108,1502.28,0,0.0,108
43468100,7,1121,1,1213,195484,35651,13,97.5,0,0.0,13
71517060,9,2034,1,1053,249492,73,1,21.32,0,0.0,1
37841905,6,1613,1,4440,4311261,43316,2,16.3,0,0.0,2
33082215,6,1117,1,1619,1068877,31298,3,26.67,0,0.0,3
38280145,6,1629,1,1246,168477,1250,4,30.56,0,0.0,4
54287425,8,1127,1,4444,2376201,43069,6,44.46,0,0.0,6
74004490,9,22560,1,1258,680920,6469,2,28.52,0,0.0,2
71663171,9,2038,1,1220,4550950,1284,5,15.1,0,0.0,5
25418331,5,1342,1,1001,377644,2233,5,99.7,0,0.0,5
56297841,8,1333,1,1027,550106,1125,10,96.0,0,0.0,10
39624222,6,2013,1,2105,5650,30532,10,77.8,0,0.0,10
9886226,3,2629,1,2856,2379211,43285,10,52.8,0,0.0,10
33752848,6,1137,1,1062,478055,3631,1,16.35,0,0.0,1
10442258,3,4037,1,1151,8009708,43202,2,16.76,0,0.0,2
